timestamp,mx,my,mz
1463127155093829853,-7.499307,-10.344924,-74.84049
1463127155096171103,-8.994591,-10.047393000000001,-75.14565
1463127155099715322,-8.994591,-10.047393000000001,-75.14565
1463127155102288447,11.092566,5.2487520000000005,-16.646478000000002
1463127155104874228,11.092566,5.2487520000000005,-16.646478000000002
1463127155135381208,11.092566,5.2487520000000005,-16.646478000000002
1463127155140804801,11.092566,5.2487520000000005,-16.646478000000002
1463127155143663760,11.397726,6.148974,-15.143565
1463127155146211676,11.397726,6.148974,-15.143565
1463127155148844281,11.992788000000001,6.148974,-17.5467
1463127155151315999,11.992788000000001,6.148974,-17.5467
1463127155160923968,11.397726,7.3467270000000005,-15.746256
1463127155166290739,11.397726,7.3467270000000005,-15.746256
1463127155224875270,11.695257,6.446505,-16.646478000000002
1463127155228398030,11.695257,6.446505,-16.646478000000002
1463127155230934333,11.695257,6.446505,-14.846034000000001
1463127155233502458,11.695257,6.446505,-14.846034000000001
1463127155236017770,12.89301,7.644258000000001,-14.846034000000001
1463127155238458916,12.89301,7.644258000000001,-14.846034000000001
1463127155244367249,13.198170000000001,7.9494180000000005,-15.143565
1463127155247303968,13.198170000000001,7.9494180000000005,-15.143565
1463127155732696728,12.297948,8.246949,-14.243343000000001
1463127155734851364,12.297948,8.246949,-14.243343000000001
1463127155737274853,12.297948,7.049196,-15.448725000000001
1463127155739728082,12.297948,7.049196,-15.448725000000001
1463127155742406259,13.198170000000001,7.3467270000000005,-15.746256
1463127155745865270,13.198170000000001,7.3467270000000005,-15.746256
1463127155751090114,11.397726,7.3467270000000005,-15.143565
1463127155755480062,11.397726,7.3467270000000005,-15.143565
1463127155758222509,13.198170000000001,7.3467270000000005,-16.348947
1463127155767936259,13.198170000000001,7.3467270000000005,-16.348947
1463127155824589332,11.695257,6.446505,-14.846034000000001
1463127155830773082,11.695257,6.446505,-14.846034000000001
1463127155834273030,12.297948,7.644258000000001,-15.448725000000001
1463127155843087770,12.297948,7.644258000000001,-15.448725000000001
1463127155848965166,12.297948,7.049196,-16.043787000000002
1463127155850031259,12.297948,7.049196,-16.043787000000002
1463127155851287353,10.497504000000001,6.446505,-16.043787000000002
1463127155852332978,10.497504000000001,6.446505,-16.043787000000002
1463127155853503968,11.092566,6.446505,-16.646478000000002
1463127155854514384,11.092566,6.446505,-16.646478000000002
1463127155855524645,12.297948,7.049196,-14.243343000000001
1463127155856555322,12.297948,7.049196,-14.243343000000001
1463127155857544853,12.595479000000001,7.3467270000000005,-15.746256
1463127155858550582,12.595479000000001,7.3467270000000005,-15.746256
1463127155859725166,11.397726,6.744036,-15.746256
1463127155860977353,11.397726,6.744036,-15.746256
1463127155907471936,11.092566,7.644258000000001,-14.243343000000001
1463127155910627041,11.092566,7.644258000000001,-14.243343000000001
1463127155916930009,12.297948,7.049196,-14.243343000000001
1463127155920984801,12.297948,7.049196,-14.243343000000001
1463127155930912561,14.693454000000001,8.842011000000001,-16.646478000000002
1463127155931952770,14.693454000000001,8.842011000000001,-16.646478000000002
1463127155932947978,12.297948,8.246949,-16.043787000000002
1463127155933969645,12.297948,8.246949,-16.043787000000002
1463127155935189905,12.595479000000001,7.9494180000000005,-16.348947
1463127155936242093,12.595479000000001,7.9494180000000005,-16.348947
1463127155937421207,11.695257,7.049196,-14.846034000000001
1463127155938574697,11.695257,7.049196,-14.846034000000001
1463127155939589124,12.297948,7.049196,-16.043787000000002
1463127155940594957,12.297948,7.049196,-16.043787000000002
1463127155943354801,11.695257,8.246949,-14.243343000000001
1463127155944451520,11.695257,8.246949,-14.243343000000001
1463127155994490426,10.497504000000001,8.246949,-14.846034000000001
1463127156000580478,10.497504000000001,8.246949,-14.846034000000001
1463127156004581624,11.695257,8.246949,-16.043787000000002
1463127156008349905,11.695257,8.246949,-16.043787000000002
1463127156010868707,12.297948,8.246949,-14.243343000000001
1463127156019575686,12.297948,8.246949,-14.243343000000001
1463127156020365114,11.992788000000001,7.9494180000000005,-15.143565
1463127156021224384,11.992788000000001,7.9494180000000005,-15.143565
1463127156022388447,11.695257,8.246949,-16.043787000000002
1463127156023565791,11.695257,8.246949,-16.043787000000002
1463127156024950739,11.397726,7.3467270000000005,-14.548503
1463127156026172509,11.397726,7.3467270000000005,-14.548503
1463127156027432249,11.092566,7.049196,-16.646478000000002
1463127156028615166,11.092566,7.049196,-16.646478000000002
1463127156032339332,12.595479000000001,7.9494180000000005,-15.143565
1463127156063082718,12.595479000000001,7.9494180000000005,-15.143565
1463127156068440374,11.992788000000001,7.9494180000000005,-16.944009
1463127156071078082,11.992788000000001,7.9494180000000005,-16.944009
1463127156074410530,11.992788000000001,6.744036,-15.143565
1463127156079499072,11.992788000000001,6.744036,-15.143565
1463127156082081988,11.397726,7.3467270000000005,-15.143565
1463127156082877613,11.397726,7.3467270000000005,-15.143565
1463127156083655582,12.89301,8.842011000000001,-16.043787000000002
1463127156084622770,12.89301,8.842011000000001,-16.043787000000002
1463127156085427457,11.695257,7.644258000000001,-15.448725000000001
1463127156090632041,11.695257,7.644258000000001,-15.448725000000001
1463127156093077301,10.192344,7.3467270000000005,-15.143565
1463127156099358447,10.192344,7.3467270000000005,-15.143565
1463127156156206311,11.992788000000001,8.54448,-13.945812
1463127156159574436,11.992788000000001,8.54448,-13.945812
1463127156166685270,11.092566,8.246949,-13.648281
1463127156173310530,11.092566,8.246949,-13.648281
1463127156177148551,11.397726,8.54448,-14.548503
1463127156177944072,11.397726,8.54448,-14.548503
1463127156178735218,11.397726,8.54448,-15.143565
1463127156179515947,11.397726,8.54448,-15.143565
1463127156180297978,10.795035,9.147171,-15.746256
1463127156181091363,10.795035,9.147171,-15.746256
1463127156181953082,11.092566,7.644258000000001,-16.043787000000002
1463127156182726155,11.092566,7.644258000000001,-16.043787000000002
1463127156183524645,13.198170000000001,7.3467270000000005,-15.143565
1463127156184312197,13.198170000000001,7.3467270000000005,-15.143565
