timestamp,mx,my,mz
1463127774397104617,21.89523,-24.145785,-49.641903
1463127774399173211,23.993205,-23.848254,-48.146619
1463127774404882430,23.993205,-23.848254,-48.146619
1463127774408113263,21.89523,16.646478000000002,-5.843814
1463127774459818940,21.89523,16.646478000000002,-5.843814
1463127774461881648,22.192761,16.348947,-5.546283
1463127774464097638,22.192761,16.348947,-5.546283
1463127774466566076,21.597699000000002,16.944009,-6.148974
1463127774469103159,21.597699000000002,16.944009,-6.148974
1463127774478096440,21.597699000000002,15.746256,-3.745839
1463127774482776180,21.597699000000002,15.746256,-3.745839
1463127774485492273,21.597699000000002,16.348947,-5.546283
1463127774494254461,21.597699000000002,16.348947,-5.546283
1463127774548289565,21.89523,14.846034000000001,-4.646061
1463127774551399357,21.89523,14.846034000000001,-4.646061
1463127774554575346,22.192761,15.746256,-5.546283
1463127774559120555,22.192761,15.746256,-5.546283
1463127774561799357,23.092983,16.646478000000002,-5.2487520000000005
1463127774565363003,23.092983,16.646478000000002,-5.2487520000000005
1463127774568241023,21.597699000000002,13.945812,-4.943592000000001
1463127774574138107,21.597699000000002,13.945812,-4.943592000000001
1463127774667596075,21.89523,15.448725000000001,-6.446505
1463127774670442378,21.89523,15.448725000000001,-6.446505
1463127774673892065,23.398143,15.746256,-6.148974
1463127774676693888,23.398143,15.746256,-6.148974
1463127774730129096,21.292539,15.448725000000001,-5.2487520000000005
1463127774737398055,21.292539,15.448725000000001,-5.2487520000000005
1463127774746586127,22.497921,14.846034000000001,-3.4483080000000004
1463127774749114565,22.497921,14.846034000000001,-3.4483080000000004
1463127774752913888,21.89523,13.648281,-7.049196
1463127774754256596,21.89523,13.648281,-7.049196
1463127774755243002,20.995008000000002,15.746256,-7.3467270000000005
1463127774756222117,20.995008000000002,15.746256,-7.3467270000000005
1463127774757616336,22.192761,15.143565,-6.744036
1463127774758598002,22.192761,15.143565,-6.744036
1463127774759869565,21.89523,14.846034000000001,-6.446505
1463127774761263940,21.89523,14.846034000000001,-6.446505
1463127774762584825,22.497921,14.846034000000001,-6.446505
1463127774767139982,22.497921,14.846034000000001,-6.446505
1463127774819008627,21.597699000000002,16.348947,-5.546283
1463127774821601961,21.597699000000002,16.348947,-5.546283
1463127774824254982,21.292539,14.846034000000001,-5.843814
1463127774831699200,21.292539,14.846034000000001,-5.843814
1463127774834016127,20.995008000000002,13.945812,-5.546283
1463127774836445971,20.995008000000002,13.945812,-5.546283
1463127774846293523,22.795452,15.143565,-5.546283
1463127774848932065,22.795452,15.143565,-5.546283
1463127774851471232,20.995008000000002,15.746256,-4.943592000000001
1463127774905519565,20.995008000000002,15.746256,-4.943592000000001
1463127774907808627,20.392317000000002,15.746256,-6.148974
1463127774910337898,20.392317000000002,15.746256,-6.148974
1463127774918918211,22.497921,15.448725000000001,-6.446505
1463127774921603107,22.497921,15.448725000000001,-6.446505
1463127774923973836,21.292539,15.448725000000001,-7.644258000000001
1463127774926563784,21.292539,15.448725000000001,-7.644258000000001
1463127774933972690,21.89523,15.448725000000001,-5.2487520000000005
1463127774936643627,21.89523,15.448725000000001,-5.2487520000000005
1463127774994513367,20.697477,14.243343000000001,-5.843814
1463127774996702013,20.697477,14.243343000000001,-5.843814
1463127775002875659,21.292539,13.04559,-6.446505
1463127775005340867,21.292539,13.04559,-6.446505
1463127775007883367,22.795452,15.143565,-5.546283
1463127775010322638,22.795452,15.143565,-5.546283
1463127775016392950,22.497921,15.448725000000001,-4.04337
1463127775019059565,22.497921,15.448725000000001,-4.04337
