timestamp,mx,my,mz
1463127775906399825,2673.0,1749.0,-884.0
1463127775960726752,2673.0,1749.0,-884.0
1463127775962934773,2870.0,1867.0,-845.0
1463127775965342221,2870.0,1867.0,-845.0
1463127775967891804,2713.0,1946.0,-1002.0
1463127775970325190,2713.0,1946.0,-1002.0
1463127775973532794,2752.0,1828.0,-884.0
1463127775980291179,2752.0,1828.0,-884.0
1463127775986861960,2909.0,1828.0,-727.0
1463127776048144564,2909.0,1828.0,-727.0
1463127776050422742,2791.0,1789.0,-845.0
1463127776052840189,2791.0,1789.0,-845.0
1463127776055314304,2988.0,1907.0,-491.0
1463127776057826908,2988.0,1907.0,-491.0
1463127776060376179,2516.0,1985.0,-806.0
1463127776062923992,2516.0,1985.0,-806.0
1463127776067824564,2713.0,1867.0,-766.0
1463127776075339408,2713.0,1867.0,-766.0
1463127776135491127,2909.0,2064.0,-806.0
1463127776137519721,2909.0,2064.0,-806.0
1463127776143909044,2595.0,1907.0,-1042.0
1463127776146414825,2595.0,1907.0,-1042.0
1463127776148888887,2634.0,1631.0,-845.0
1463127776151470033,2634.0,1631.0,-845.0
1463127776157757012,2791.0,1946.0,-924.0
1463127776160224721,2791.0,1946.0,-924.0
1463127776166507481,2831.0,1907.0,-806.0
1463127776224479460,2831.0,1907.0,-806.0
1463127776226663314,2791.0,1710.0,-1081.0
1463127776229093367,2791.0,1710.0,-1081.0
1463127776231650085,2634.0,2025.0,-845.0
1463127776235016804,2634.0,2025.0,-845.0
1463127776240312429,2870.0,1867.0,-766.0
1463127776246519877,2870.0,1867.0,-766.0
1463127776249259877,2713.0,1867.0,-924.0
1463127776255543992,2713.0,1867.0,-924.0
1463127776312036491,3027.0,1946.0,-530.0
1463127776314255450,3027.0,1946.0,-530.0
1463127776316766596,2870.0,1867.0,-845.0
1463127776319458366,2870.0,1867.0,-845.0
1463127776321985814,2870.0,2025.0,-609.0
1463127776324337481,2870.0,2025.0,-609.0
1463127776326823627,2870.0,1867.0,-766.0
1463127776336728679,2870.0,1867.0,-766.0
1463127776400648523,2870.0,1789.0,-609.0
1463127776402869564,2870.0,1789.0,-609.0
1463127776405373627,2713.0,1867.0,-1002.0
1463127776407248939,2713.0,1867.0,-1002.0
1463127776421642898,2713.0,1946.0,-1002.0
1463127776424042429,2713.0,1946.0,-1002.0
1463127776427244252,2595.0,1985.0,-806.0
1463127776430324408,2595.0,1985.0,-806.0
1463127776436656023,2673.0,2064.0,-1042.0
1463127776488177325,2673.0,2064.0,-1042.0
1463127776490401700,2870.0,1789.0,-845.0
1463127776493681804,2870.0,1789.0,-845.0
1463127776496580450,2555.0,1867.0,-766.0
1463127776501644148,2555.0,1867.0,-766.0
1463127776504100085,2673.0,1828.0,-727.0
1463127776508270033,2673.0,1828.0,-727.0
1463127776510431283,2791.0,1946.0,-609.0
1463127776516706335,2791.0,1946.0,-609.0
1463127776526771491,2634.0,1867.0,-688.0
1463127776577050918,2634.0,1867.0,-688.0
1463127776579201960,2477.0,2025.0,-1081.0
1463127776581666596,2477.0,2025.0,-1081.0
1463127776584095241,2673.0,1985.0,-806.0
1463127776587452221,2673.0,1985.0,-806.0
1463127776596641283,2713.0,1867.0,-766.0
1463127776599278314,2713.0,1867.0,-766.0
1463127776606514252,2634.0,1867.0,-1002.0
1463127776671735398,2634.0,1867.0,-1002.0
1463127776674045033,2516.0,1907.0,-806.0
1463127776676635085,2516.0,1907.0,-806.0
1463127776682716960,2752.0,1907.0,-727.0
1463127776685190293,2752.0,1907.0,-727.0
1463127776687832481,2673.0,1985.0,-884.0
1463127776690254825,2673.0,1985.0,-884.0
1463127776693053054,2870.0,1946.0,-845.0
1463127776697663054,2870.0,1946.0,-845.0
1463127776707990450,2673.0,2064.0,-806.0
1463127776759641908,2673.0,2064.0,-806.0
1463127776761832845,2595.0,2064.0,-648.0
1463127776764671960,2595.0,2064.0,-648.0
1463127776771705398,2634.0,1946.0,-924.0
1463127776774159460,2634.0,1946.0,-924.0
1463127776777873210,2634.0,1946.0,-924.0
1463127776780596335,2634.0,1946.0,-924.0
1463127776789156127,2831.0,1828.0,-884.0
1463127776795360450,2831.0,1828.0,-884.0
1463127776846678731,2673.0,2143.0,-963.0
1463127776850627273,2673.0,2143.0,-963.0
1463127776859129304,2713.0,2025.0,-924.0
1463127776861793679,2713.0,2025.0,-924.0
1463127776864109095,2988.0,2143.0,-884.0
1463127776867472481,2988.0,2143.0,-884.0
1463127776876537793,2555.0,1946.0,-688.0
1463127776879068262,2555.0,1946.0,-688.0
1463127776934501231,2831.0,1828.0,-806.0
1463127776936685970,2831.0,1828.0,-806.0
1463127776939137845,2713.0,2025.0,-766.0
1463127776945352637,2713.0,2025.0,-766.0
1463127776947898418,2673.0,2064.0,-963.0
1463127776950318106,2673.0,2064.0,-963.0
1463127776956371127,2713.0,2182.0,-924.0
1463127776959056283,2713.0,2182.0,-924.0
1463127776966582637,2634.0,1789.0,-845.0
1463127777028199095,2634.0,1789.0,-845.0
1463127777030450866,2831.0,1985.0,-806.0
1463127777032867897,2831.0,1985.0,-806.0
1463127777035317429,2831.0,1828.0,-727.0
1463127777037874720,2831.0,1828.0,-727.0
1463127777040477793,2752.0,1828.0,-727.0
1463127777043047116,2752.0,1828.0,-727.0
1463127777048061595,2673.0,1907.0,-806.0
1463127777055277897,2673.0,1907.0,-806.0
1463127777116249460,2752.0,1985.0,-884.0
1463127777120039095,2752.0,1985.0,-884.0
1463127777123071127,2752.0,2143.0,-963.0
1463127777124217220,2752.0,2143.0,-963.0
1463127777126847325,2949.0,1789.0,-1002.0
1463127777129322012,2949.0,1789.0,-1002.0
1463127777139158262,2791.0,2182.0,-688.0
1463127777141723522,2791.0,2182.0,-688.0
1463127777146599772,2634.0,1867.0,-766.0
1463127777203618887,2634.0,1867.0,-766.0
1463127777206193522,2791.0,2025.0,-766.0
1463127777210406283,2791.0,2025.0,-766.0
1463127777212567116,2752.0,1907.0,-884.0
1463127777214485241,2752.0,1907.0,-884.0
1463127777217392949,2595.0,2064.0,-727.0
1463127777222570449,2595.0,2064.0,-727.0
1463127777229133366,2555.0,2025.0,-1081.0
1463127777235554304,2555.0,2025.0,-1081.0
1463127777292074199,2713.0,1946.0,-766.0
1463127777294185397,2713.0,1946.0,-766.0
1463127777296617116,2516.0,2064.0,-727.0
1463127777299172064,2516.0,2064.0,-727.0
1463127777301781647,2791.0,2025.0,-1317.0
1463127777304390033,2791.0,2025.0,-1317.0
1463127777310079720,2673.0,1985.0,-963.0
1463127777315576908,2673.0,1985.0,-963.0
1463127777380553418,2516.0,1985.0,-806.0
1463127777382826022,2516.0,1985.0,-806.0
1463127777385209616,2752.0,1985.0,-963.0
1463127777387723626,2752.0,1985.0,-963.0
1463127777390169824,2713.0,1946.0,-688.0
1463127777392663470,2713.0,1946.0,-688.0
1463127777395251387,2831.0,1985.0,-806.0
1463127777401527689,2831.0,1985.0,-806.0
1463127777406594408,2673.0,2064.0,-648.0
1463127777416699460,2673.0,2064.0,-648.0
1463127777468619304,2634.0,1946.0,-845.0
1463127777471508314,2634.0,1946.0,-845.0
1463127777474204147,2713.0,1867.0,-766.0
1463127777480161126,2713.0,1867.0,-766.0
1463127777482679356,2949.0,1867.0,-924.0
1463127777489859564,2949.0,1867.0,-924.0
1463127777493598679,2752.0,2064.0,-884.0
1463127777500098783,2752.0,2064.0,-884.0
1463127777506842272,2713.0,1789.0,-688.0
1463127777556940449,2713.0,1789.0,-688.0
1463127777561140241,2713.0,2260.0,-609.0
1463127777562185501,2713.0,2260.0,-609.0
1463127777564818262,2673.0,1907.0,-963.0
1463127777570322585,2673.0,1907.0,-963.0
1463127777576859199,2791.0,2182.0,-688.0
1463127777579333262,2791.0,2182.0,-688.0
1463127777586909512,2752.0,2064.0,-806.0
1463127777644416595,2752.0,2064.0,-806.0
1463127777646660762,2791.0,2103.0,-609.0
1463127777649091178,2791.0,2103.0,-609.0
1463127777651690553,2673.0,1985.0,-963.0
1463127777654168262,2673.0,1985.0,-963.0
1463127777656591178,2713.0,2025.0,-766.0
1463127777664999199,2713.0,2025.0,-766.0
1463127777667817428,2634.0,2025.0,-924.0
1463127777680298418,2634.0,2025.0,-924.0
1463127777731729564,2831.0,1985.0,-727.0
1463127777734052741,2831.0,1985.0,-727.0
1463127777735919772,2673.0,2064.0,-806.0
1463127777750254460,2673.0,2064.0,-806.0
1463127777752681595,2477.0,2182.0,-924.0
1463127777755218731,2477.0,2182.0,-924.0
1463127777757683366,2791.0,1946.0,-688.0
1463127777760162949,2791.0,1946.0,-688.0
1463127777768071074,2831.0,1828.0,-727.0
1463127777819261074,2831.0,1828.0,-727.0
1463127777821666595,2831.0,2064.0,-884.0
1463127777825076074,2831.0,2064.0,-884.0
1463127777830144668,2634.0,2103.0,-766.0
1463127777833319095,2634.0,2103.0,-766.0
1463127777839301126,2791.0,2103.0,-688.0
1463127777841995137,2791.0,2103.0,-688.0
1463127777848072116,2713.0,2103.0,-766.0
1463127777855535033,2713.0,2103.0,-766.0
1463127777907205189,2752.0,2143.0,-884.0
1463127777909354303,2752.0,2143.0,-884.0
1463127777912004876,2673.0,1828.0,-727.0
1463127777914537480,2673.0,1828.0,-727.0
1463127777916971230,2673.0,1907.0,-727.0
1463127777921755241,2673.0,1907.0,-727.0
1463127777927744980,2831.0,2143.0,-963.0
1463127777935220866,2831.0,2143.0,-963.0
1463127777995874720,2791.0,2260.0,-766.0
1463127777998199095,2791.0,2260.0,-766.0
1463127778000544303,2673.0,1828.0,-806.0
1463127778002917585,2673.0,1828.0,-806.0
1463127778005351491,2673.0,2143.0,-806.0
1463127778008065085,2673.0,2143.0,-806.0
1463127778014163522,2713.0,2025.0,-845.0
1463127778016576491,2713.0,2025.0,-845.0
1463127778082974824,2555.0,1867.0,-924.0
1463127778086240032,2555.0,1867.0,-924.0
1463127778089015710,2713.0,1946.0,-688.0
1463127778091603574,2713.0,1946.0,-688.0
1463127778093929876,2516.0,1907.0,-963.0
1463127778102421126,2516.0,1907.0,-963.0
1463127778104054668,2634.0,2182.0,-766.0
1463127778107509512,2634.0,2182.0,-766.0
1463127778110369720,2752.0,2143.0,-884.0
1463127778119101855,2752.0,2143.0,-884.0
1463127778172130657,2909.0,1749.0,-963.0
1463127778174239980,2909.0,1749.0,-963.0
1463127778176678782,2673.0,1907.0,-884.0
1463127778178867168,2673.0,1907.0,-884.0
1463127778184101387,2595.0,2143.0,-806.0
1463127778186562637,2595.0,2143.0,-806.0
1463127778191679095,2791.0,2025.0,-766.0
1463127778196603366,2791.0,2025.0,-766.0
1463127778206715710,2555.0,1946.0,-766.0
1463127778260861543,2555.0,1946.0,-766.0
1463127778262945553,2870.0,2103.0,-845.0
1463127778265362793,2870.0,2103.0,-845.0
1463127778267832741,2713.0,2025.0,-1002.0
1463127778270318887,2713.0,2025.0,-1002.0
1463127778276687168,2555.0,2025.0,-766.0
1463127778280229512,2555.0,2025.0,-766.0
1463127778286628366,2673.0,2064.0,-570.0
1463127778295705762,2673.0,2064.0,-570.0
1463127778347982845,2949.0,1946.0,-924.0
1463127778350324512,2949.0,1946.0,-924.0
1463127778352911803,2713.0,1867.0,-688.0
1463127778355315345,2713.0,1867.0,-688.0
1463127778358963887,2555.0,1946.0,-688.0
1463127778361530657,2555.0,1946.0,-688.0
1463127778366666439,2477.0,2025.0,-766.0
1463127778436963470,2477.0,2025.0,-766.0
1463127778439253991,2713.0,2182.0,-845.0
1463127778445261959,2713.0,2182.0,-845.0
1463127778448341126,2752.0,1828.0,-806.0
1463127778453445605,2752.0,1828.0,-806.0
1463127778455741178,2516.0,2221.0,-1042.0
1463127778457938730,2516.0,2221.0,-1042.0
1463127778464006439,2909.0,1985.0,-884.0
1463127778471693782,2909.0,1985.0,-884.0
1463127778474646647,2752.0,1985.0,-727.0
1463127778524873261,2752.0,1985.0,-727.0
1463127778526647741,2673.0,2143.0,-884.0
1463127778529096126,2673.0,2143.0,-884.0
1463127778531678678,2831.0,2221.0,-884.0
1463127778537700136,2831.0,2221.0,-884.0
1463127778540427949,2831.0,2221.0,-884.0
1463127778545114720,2831.0,2221.0,-884.0
1463127778547863366,2791.0,2103.0,-766.0
1463127778555593834,2791.0,2103.0,-766.0
1463127778613429980,2437.0,1828.0,-884.0
1463127778615544980,2437.0,1828.0,-884.0
1463127778618349043,2713.0,2025.0,-924.0
1463127778621694303,2713.0,2025.0,-924.0
1463127778624192220,2595.0,2064.0,-806.0
1463127778629425970,2595.0,2064.0,-806.0
1463127778632148366,2752.0,1985.0,-963.0
1463127778637735605,2752.0,1985.0,-963.0
1463127778646885241,2713.0,2025.0,-1081.0
1463127778700694720,2713.0,2025.0,-1081.0
1463127778703006386,2713.0,1946.0,-845.0
1463127778705566543,2713.0,1946.0,-845.0
1463127778707949824,2752.0,1985.0,-648.0
1463127778714112272,2752.0,1985.0,-648.0
1463127778716631438,2595.0,1985.0,-806.0
1463127778719109199,2595.0,1985.0,-806.0
1463127778729218157,2555.0,2103.0,-845.0
1463127778735503209,2555.0,2103.0,-845.0
1463127778787933209,2673.0,2064.0,-806.0
1463127778791262897,2673.0,2064.0,-806.0
1463127778796442897,2713.0,2182.0,-845.0
1463127778798923886,2713.0,2182.0,-845.0
1463127778801585709,2791.0,1946.0,-766.0
1463127778804016595,2791.0,1946.0,-766.0
1463127778806763574,2949.0,2103.0,-766.0
1463127778817149355,2949.0,2103.0,-766.0
1463127778826974459,2831.0,1907.0,-963.0
1463127778875758782,2831.0,1907.0,-963.0
1463127778878188626,2673.0,2064.0,-727.0
1463127778880470293,2673.0,2064.0,-727.0
1463127778883386543,2831.0,1985.0,-727.0
1463127778891392636,2831.0,1985.0,-727.0
1463127778895171490,2595.0,1907.0,-1042.0
1463127778898126855,2595.0,1907.0,-1042.0
1463127778906863365,2909.0,1985.0,-727.0
1463127778964488053,2909.0,1985.0,-727.0
1463127778966258157,2831.0,1828.0,-806.0
1463127778980521178,2831.0,1828.0,-806.0
1463127778983062011,2791.0,1789.0,-766.0
1463127778985460188,2791.0,1789.0,-766.0
1463127778988306803,2713.0,2025.0,-1081.0
1463127778994171230,2713.0,2025.0,-1081.0
1463127778996616230,2673.0,1907.0,-806.0
1463127778999931074,2673.0,1907.0,-806.0
1463127779052575709,2791.0,1867.0,-688.0
1463127779054197740,2791.0,1867.0,-688.0
1463127779056637011,2752.0,1985.0,-806.0
1463127779062898313,2752.0,1985.0,-806.0
1463127779065349668,2988.0,2143.0,-806.0
1463127779067989199,2988.0,2143.0,-806.0
1463127779070409876,2870.0,2025.0,-845.0
1463127779076593886,2870.0,2025.0,-845.0
1463127779086971386,2673.0,2221.0,-806.0
1463127779141875345,2673.0,2221.0,-806.0
1463127779144063261,2870.0,2182.0,-845.0
1463127779150341490,2870.0,2182.0,-845.0
1463127779155272688,2634.0,2182.0,-845.0
1463127779157790605,2634.0,2182.0,-845.0
1463127779160293730,2713.0,2025.0,-766.0
1463127779162824407,2713.0,2025.0,-766.0
1463127779167906647,2516.0,2221.0,-884.0
1463127779175214355,2516.0,2221.0,-884.0
1463127779230719824,2791.0,2103.0,-688.0
1463127779233002011,2791.0,2103.0,-688.0
1463127779236829563,2752.0,2064.0,-727.0
1463127779241695136,2752.0,2064.0,-727.0
1463127779244313522,2752.0,1985.0,-570.0
1463127779246724876,2752.0,1985.0,-570.0
1463127779255264511,2752.0,2221.0,-806.0
1463127779257830032,2752.0,2221.0,-806.0
1463127779266595709,2595.0,1828.0,-806.0
1463127779299721334,2595.0,1828.0,-806.0
1463127779301993678,2555.0,2025.0,-924.0
1463127779309131542,2555.0,2025.0,-924.0
1463127779314112949,2791.0,1946.0,-688.0
1463127779316597845,2791.0,1946.0,-688.0
1463127779326660449,2673.0,1985.0,-884.0
1463127779335800761,2673.0,1985.0,-884.0
1463127779394649459,2595.0,2143.0,-806.0
1463127779396503365,2595.0,2143.0,-806.0
1463127779400047219,2791.0,1946.0,-766.0
1463127779402680865,2791.0,1946.0,-766.0
1463127779405303105,2516.0,1985.0,-884.0
1463127779407731542,2516.0,1985.0,-884.0
1463127779414793313,2713.0,2103.0,-924.0
1463127779416727219,2713.0,2103.0,-924.0
1463127779481761855,2673.0,1907.0,-806.0
1463127779484006907,2673.0,1907.0,-806.0
1463127779486565761,2909.0,2064.0,-806.0
1463127779489004772,2909.0,2064.0,-806.0
1463127779491816074,2634.0,2025.0,-924.0
1463127779495204615,2634.0,2025.0,-924.0
1463127779502485240,2949.0,1946.0,-766.0
1463127779504981022,2949.0,1946.0,-766.0
1463127779510171751,2673.0,1907.0,-884.0
1463127779516709407,2673.0,1907.0,-884.0
1463127779570759355,2634.0,1946.0,-688.0
1463127779572975084,2634.0,1946.0,-688.0
1463127779575562219,2791.0,1946.0,-766.0
1463127779577936230,2791.0,1946.0,-766.0
1463127779580887949,2634.0,2025.0,-766.0
1463127779582874719,2634.0,2025.0,-766.0
1463127779589138938,2949.0,2025.0,-688.0
1463127779595410657,2949.0,2025.0,-688.0
1463127779607094928,2516.0,1907.0,-727.0
1463127779658196178,2516.0,1907.0,-727.0
1463127779660476386,2752.0,2143.0,-806.0
1463127779662915553,2752.0,2143.0,-806.0
1463127779665355917,2516.0,2064.0,-963.0
1463127779667991907,2516.0,2064.0,-963.0
1463127779670431594,2595.0,2143.0,-806.0
1463127779676667792,2595.0,2143.0,-806.0
1463127779686951646,2909.0,1985.0,-727.0
1463127779696142636,2909.0,1985.0,-727.0
1463127779745600084,2477.0,1946.0,-766.0
1463127779748299667,2477.0,1946.0,-766.0
1463127779753110032,2831.0,2143.0,-806.0
1463127779756517271,2831.0,2143.0,-806.0
1463127779758963678,2516.0,2221.0,-1042.0
1463127779762685813,2516.0,2221.0,-1042.0
1463127779767779146,2713.0,1789.0,-766.0
1463127779834337376,2713.0,1789.0,-766.0
1463127779836530553,2791.0,1789.0,-766.0
1463127779838955448,2791.0,1789.0,-766.0
1463127779841519876,2831.0,2221.0,-727.0
1463127779843983157,2831.0,2221.0,-727.0
1463127779850285865,2713.0,1946.0,-845.0
1463127779852790448,2713.0,1946.0,-845.0
1463127779858583990,2595.0,1907.0,-806.0
1463127779862661021,2595.0,1907.0,-806.0
1463127779869570605,2988.0,2064.0,-727.0
1463127779922167532,2988.0,2064.0,-727.0
1463127779923976855,2831.0,1907.0,-648.0
1463127779926429511,2831.0,1907.0,-648.0
1463127779928923053,2634.0,1710.0,-1002.0
1463127779931493105,2634.0,1710.0,-1002.0
1463127779938539615,2634.0,1867.0,-766.0
1463127779940576594,2634.0,1867.0,-766.0
1463127779946809771,2673.0,1671.0,-806.0
1463127779955645032,2673.0,1671.0,-806.0
1463127780011655032,2752.0,1907.0,-806.0
1463127780015364042,2752.0,1907.0,-806.0
1463127780016981490,2909.0,1985.0,-727.0
1463127780019429250,2909.0,1985.0,-727.0
1463127780027532011,2595.0,2064.0,-727.0
1463127780029913053,2595.0,2064.0,-727.0
1463127780031971907,2673.0,1985.0,-648.0
1463127780036856542,2673.0,1985.0,-648.0
1463127780046823469,2713.0,2182.0,-609.0
1463127780100227740,2713.0,2182.0,-609.0
1463127780104061021,2634.0,1867.0,-1002.0
1463127780105151386,2634.0,1867.0,-1002.0
1463127780106198313,2713.0,2025.0,-924.0
1463127780107954198,2713.0,2025.0,-924.0
1463127780114899823,2752.0,1749.0,-884.0
1463127780116782375,2752.0,1749.0,-884.0
1463127780209769667,2909.0,1985.0,-648.0
1463127780211750657,2909.0,1985.0,-648.0
1463127780218071907,2634.0,2103.0,-766.0
1463127780220510344,2634.0,2103.0,-766.0
1463127780223111907,2673.0,2064.0,-727.0
1463127780225529615,2673.0,2064.0,-727.0
1463127780228018052,2752.0,1985.0,-884.0
1463127780231227480,2752.0,1985.0,-884.0
1463127780281968677,2791.0,2025.0,-688.0
1463127780283026490,2791.0,2025.0,-688.0
1463127780299403677,2555.0,1946.0,-766.0
1463127780301927636,2555.0,1946.0,-766.0
1463127780304111542,2634.0,1946.0,-530.0
1463127780306572323,2634.0,1946.0,-530.0
1463127780309060344,2752.0,2143.0,-884.0
1463127780311632427,2752.0,2143.0,-884.0
1463127780315213261,2634.0,1946.0,-924.0
1463127780317786177,2634.0,1946.0,-924.0
1463127780367831907,2870.0,2025.0,-766.0
1463127780373748677,2870.0,2025.0,-766.0
1463127780376435188,2595.0,2300.0,-963.0
1463127780380071855,2595.0,2300.0,-963.0
1463127780385259198,2555.0,1867.0,-688.0
1463127780387697427,2555.0,1867.0,-688.0
1463127780391497740,2555.0,1867.0,-688.0
1463127780394099667,2555.0,1867.0,-688.0
1463127780397333209,2870.0,1946.0,-609.0
1463127780402680136,2870.0,1946.0,-609.0
1463127780459483521,2595.0,2064.0,-884.0
1463127780461803157,2595.0,2064.0,-884.0
