timestamp,ax,ay,az
1463127785686654457,358.0,-673.0,1773.0
1463127785696048884,359.0,-660.0,1822.0
1463127785747010446,391.0,-653.0,1918.0
1463127785749235967,361.0,-675.0,1940.0
1463127785751691227,349.0,-676.0,1924.0
1463127785754080082,349.0,-675.0,1904.0
1463127785756661592,371.0,-689.0,1917.0
1463127785762618050,350.0,-669.0,1871.0
1463127785766815602,323.0,-642.0,1869.0
1463127785775567009,384.0,-679.0,1818.0
1463127785834232530,337.0,-674.0,1834.0
1463127785836634717,370.0,-692.0,1781.0
1463127785839077061,335.0,-655.0,1826.0
1463127785841697842,406.0,-694.0,1749.0
1463127785844134717,312.0,-654.0,1784.0
1463127785847817790,348.0,-671.0,1755.0
1463127785855119352,334.0,-684.0,1743.0
1463127785857844352,362.0,-676.0,1784.0
1463127785871665811,374.0,-668.0,1867.0
1463127785924166279,352.0,-671.0,1909.0
1463127785926452946,358.0,-658.0,1943.0
1463127785928909509,389.0,-667.0,1974.0
1463127785932504769,312.0,-671.0,1961.0
1463127785935192529,343.0,-692.0,1897.0
1463127785943741279,346.0,-682.0,1885.0
1463127785947319509,344.0,-658.0,1842.0
1463127785950130863,371.0,-664.0,1828.0
1463127785957838311,365.0,-656.0,1806.0
1463127786010791644,384.0,-664.0,1802.0
1463127786012937477,353.0,-652.0,1783.0
1463127786015341800,358.0,-709.0,1749.0
1463127786017833311,310.0,-654.0,1769.0
1463127786020307738,340.0,-671.0,1772.0
1463127786022951540,355.0,-672.0,1786.0
1463127786028933259,355.0,-673.0,1837.0
1463127786035427894,348.0,-670.0,1888.0
1463127786098229456,375.0,-677.0,1911.0
1463127786100423727,353.0,-673.0,1932.0
1463127786102931852,351.0,-657.0,1862.0
1463127786105334665,300.0,-696.0,1925.0
1463127786107815498,407.0,-690.0,1897.0
1463127786110365290,352.0,-669.0,1893.0
1463127786116587321,367.0,-671.0,1878.0
1463127786119099300,348.0,-678.0,1837.0
1463127786126805394,346.0,-665.0,1824.0
1463127786135805602,358.0,-671.0,1812.0
1463127786184949040,375.0,-679.0,1733.0
1463127786190166331,310.0,-673.0,1812.0
1463127786192746227,383.0,-683.0,1753.0
1463127786195448415,312.0,-666.0,1776.0
1463127786197846175,378.0,-675.0,1753.0
1463127786204403988,331.0,-678.0,1811.0
1463127786206703050,321.0,-663.0,1853.0
1463127786219335550,342.0,-681.0,1907.0
1463127786274433363,354.0,-677.0,1888.0
1463127786276756644,370.0,-677.0,1925.0
1463127786279085706,328.0,-653.0,1928.0
1463127786281612477,357.0,-692.0,1910.0
1463127786288898884,350.0,-686.0,1897.0
1463127786291871019,334.0,-671.0,1884.0
1463127786295424092,378.0,-675.0,1850.0
1463127786306461019,342.0,-663.0,1806.0
1463127786309155029,376.0,-682.0,1755.0
1463127786363317425,304.0,-658.0,1799.0
1463127786365467477,403.0,-712.0,1737.0
1463127786367865863,271.0,-648.0,1776.0
1463127786371645811,359.0,-666.0,1770.0
1463127786372976279,346.0,-666.0,1812.0
1463127786378100186,348.0,-690.0,1811.0
1463127786380386540,328.0,-664.0,1857.0
1463127786387449561,353.0,-665.0,1883.0
1463127786395379300,354.0,-664.0,1928.0
1463127786450581592,349.0,-678.0,1918.0
1463127786452883415,362.0,-683.0,1934.0
1463127786455363415,321.0,-671.0,1867.0
1463127786457803727,334.0,-677.0,1886.0
1463127786461700342,382.0,-673.0,1835.0
1463127786465512842,341.0,-668.0,1856.0
1463127786469540602,361.0,-671.0,1824.0
1463127786475636227,342.0,-667.0,1799.0
1463127786488731592,333.0,-644.0,1782.0
1463127786539373935,391.0,-719.0,1768.0
1463127786542342529,295.0,-640.0,1810.0
1463127786545337425,348.0,-661.0,1758.0
1463127786547945654,325.0,-659.0,1777.0
1463127786550386748,334.0,-673.0,1834.0
1463127786627919873,345.0,-663.0,1894.0
1463127786630504456,346.0,-672.0,1895.0
1463127786632909144,363.0,-680.0,1908.0
1463127786635519456,294.0,-660.0,1939.0
1463127786642877373,402.0,-710.0,1892.0
1463127786645352217,361.0,-695.0,1916.0
1463127786647330185,329.0,-677.0,1878.0
1463127786661838467,358.0,-659.0,1848.0
1463127786664547373,343.0,-677.0,1814.0
1463127786715825446,363.0,-662.0,1773.0
1463127786718041071,338.0,-653.0,1781.0
1463127786720854613,320.0,-670.0,1789.0
1463127786725136331,340.0,-659.0,1789.0
1463127786727849560,337.0,-665.0,1781.0
1463127786750714404,330.0,-675.0,1807.0
1463127786753852529,344.0,-672.0,1820.0
1463127786803727165,338.0,-677.0,1841.0
1463127786805154769,359.0,-680.0,1865.0
1463127786806208779,351.0,-676.0,1892.0
1463127786808751904,338.0,-679.0,1883.0
1463127786817474717,367.0,-685.0,1923.0
1463127786820957477,355.0,-693.0,1904.0
1463127786825467425,337.0,-661.0,1892.0
1463127786826504248,334.0,-662.0,1877.0
1463127786827835654,356.0,-669.0,1841.0
1463127786828835967,359.0,-665.0,1818.0
1463127786829814456,351.0,-666.0,1797.0
1463127786831326487,332.0,-666.0,1790.0
1463127786836090185,329.0,-673.0,1774.0
1463127786893036956,354.0,-673.0,1740.0
1463127786894403519,328.0,-667.0,1818.0
1463127786896607165,352.0,-685.0,1794.0
1463127786903939665,310.0,-659.0,1853.0
1463127786907522894,353.0,-670.0,1861.0
1463127786910229092,335.0,-688.0,1890.0
1463127786913699717,347.0,-681.0,1889.0
1463127786921511592,353.0,-674.0,1941.0
1463127786923928102,341.0,-668.0,1858.0
1463127786926418362,310.0,-675.0,1867.0
1463127786979937373,367.0,-685.0,1823.0
1463127786982261539,343.0,-667.0,1829.0
1463127786984077164,362.0,-672.0,1795.0
1463127786991471696,344.0,-669.0,1807.0
1463127786993929456,343.0,-675.0,1799.0
1463127786999989977,333.0,-665.0,1822.0
1463127787007560602,334.0,-671.0,1825.0
1463127787010375133,325.0,-667.0,1857.0
1463127787016777269,329.0,-680.0,1843.0
1463127787066990862,350.0,-670.0,1878.0
1463127787069168154,369.0,-672.0,1906.0
1463127787071644925,362.0,-689.0,1932.0
1463127787080489769,349.0,-689.0,1897.0
1463127787081715185,343.0,-675.0,1900.0
1463127787083879873,357.0,-685.0,1869.0
1463127787088037842,352.0,-678.0,1831.0
1463127787095940914,341.0,-669.0,1824.0
1463127787154971644,384.0,-683.0,1742.0
1463127787156380342,356.0,-703.0,1800.0
1463127787162921435,304.0,-656.0,1771.0
1463127787165348050,343.0,-672.0,1741.0
1463127787170308779,327.0,-667.0,1725.0
1463127787172919873,310.0,-666.0,1766.0
1463127787175372060,340.0,-656.0,1852.0
1463127787178214352,351.0,-672.0,1875.0
1463127787186571539,366.0,-662.0,1922.0
1463127787242430550,409.0,-668.0,1954.0
1463127787244191071,269.0,-659.0,1944.0
1463127787246757373,361.0,-709.0,1880.0
1463127787254131956,366.0,-688.0,1924.0
1463127787257439716,349.0,-675.0,1929.0
1463127787260355966,356.0,-672.0,1884.0
1463127787262821644,335.0,-672.0,1840.0
1463127787269184144,328.0,-668.0,1842.0
1463127787275563883,320.0,-670.0,1797.0
1463127787330690966,307.0,-643.0,1766.0
1463127787332960810,427.0,-734.0,1738.0
1463127787335348414,295.0,-637.0,1803.0
1463127787341891904,371.0,-679.0,1731.0
1463127787344395966,322.0,-663.0,1765.0
1463127787346937581,327.0,-668.0,1803.0
1463127787349759873,333.0,-662.0,1896.0
1463127787358939821,356.0,-665.0,1903.0
1463127787366856800,366.0,-676.0,1964.0
1463127787418225862,304.0,-652.0,1902.0
1463127787420423414,271.0,-704.0,1935.0
1463127787423211279,371.0,-703.0,1894.0
1463127787430357581,288.0,-654.0,1899.0
1463127787432901279,367.0,-685.0,1882.0
1463127787435330550,388.0,-682.0,1915.0
1463127787437948414,360.0,-694.0,1868.0
1463127787446578831,286.0,-630.0,1821.0
1463127787455337998,459.0,-764.0,1700.0
1463127787507050289,294.0,-681.0,1766.0
1463127787513686071,390.0,-680.0,1667.0
1463127787516794196,315.0,-674.0,1689.0
1463127787519188466,310.0,-680.0,1720.0
1463127787522189612,293.0,-669.0,1797.0
1463127787524962112,284.0,-654.0,1853.0
1463127787534068258,326.0,-647.0,1914.0
1463127787536664664,379.0,-668.0,1959.0
1463127787597970550,379.0,-682.0,1950.0
1463127787600249925,360.0,-680.0,1893.0
1463127787602690393,242.0,-686.0,1857.0
1463127787605187060,388.0,-727.0,1823.0
1463127787607852581,429.0,-709.0,1852.0
1463127787610349768,355.0,-650.0,1877.0
1463127787616886227,349.0,-653.0,1874.0
1463127787619304508,305.0,-664.0,1851.0
1463127787626821800,309.0,-648.0,1835.0
1463127787636945029,327.0,-666.0,1814.0
1463127787687516279,312.0,-660.0,1823.0
1463127787689274612,352.0,-655.0,1793.0
1463127787691757477,373.0,-672.0,1819.0
1463127787694113206,356.0,-695.0,1813.0
1463127787696588935,350.0,-673.0,1828.0
1463127787700021591,371.0,-675.0,1858.0
1463127787709107268,375.0,-690.0,1872.0
1463127787715418466,325.0,-683.0,1872.0
1463127787775363883,336.0,-674.0,1882.0
1463127787777878102,345.0,-683.0,1895.0
1463127787780256643,329.0,-699.0,1874.0
1463127787783056487,331.0,-686.0,1889.0
1463127787785180602,374.0,-659.0,1884.0
1463127787787658675,343.0,-660.0,1867.0
1463127787790162112,346.0,-666.0,1837.0
1463127787797248570,339.0,-651.0,1844.0
1463127787806832581,334.0,-650.0,1840.0
1463127787864477529,342.0,-654.0,1824.0
1463127787866738258,353.0,-684.0,1770.0
1463127787869273987,309.0,-648.0,1814.0
1463127787873065654,447.0,-735.0,1800.0
1463127787875635497,293.0,-669.0,1869.0
1463127787878611695,360.0,-693.0,1841.0
1463127787884881331,323.0,-697.0,1834.0
1463127787887676383,346.0,-682.0,1827.0
1463127787900705289,338.0,-703.0,1827.0
1463127787952137216,351.0,-684.0,1796.0
1463127787953972737,363.0,-679.0,1786.0
1463127787955906852,360.0,-687.0,1798.0
1463127787970278050,351.0,-683.0,1808.0
1463127787972735810,357.0,-669.0,1862.0
1463127787975277216,342.0,-658.0,1904.0
1463127787978745706,328.0,-694.0,1866.0
1463127787983922477,258.0,-650.0,1871.0
1463127787988932633,434.0,-701.0,1865.0
1463127788044149508,362.0,-685.0,1877.0
1463127788046605758,330.0,-665.0,1893.0
1463127788048996331,362.0,-673.0,1849.0
1463127788051823050,357.0,-667.0,1818.0
1463127788058924091,359.0,-678.0,1844.0
1463127788063438935,338.0,-677.0,1828.0
1463127788066416435,339.0,-665.0,1824.0
1463127788072868779,338.0,-665.0,1842.0
1463127788079744091,350.0,-685.0,1833.0
1463127788128950706,360.0,-685.0,1850.0
1463127788135313883,357.0,-673.0,1826.0
1463127788137715862,367.0,-674.0,1863.0
1463127788140182164,370.0,-677.0,1866.0
1463127788146491695,361.0,-677.0,1888.0
1463127788151072841,337.0,-676.0,1895.0
1463127788156433154,340.0,-674.0,1912.0
1463127788158913102,294.0,-665.0,1938.0
1463127788167269924,228.0,-663.0,1947.0
1463127788218726852,139.0,-641.0,2050.0
1463127788220720862,205.0,-638.0,2101.0
1463127788223001539,268.0,-650.0,2181.0
1463127788229022685,319.0,-681.0,2169.0
1463127788231719924,291.0,-708.0,2166.0
1463127788237568310,211.0,-738.0,2145.0
1463127788241375602,121.0,-742.0,2174.0
1463127788246592164,199.0,-820.0,2108.0
1463127788256091747,221.0,-818.0,2095.0
1463127788305737581,328.0,-876.0,2065.0
1463127788308154039,309.0,-923.0,2015.0
1463127788310499768,59.0,-909.0,1955.0
1463127788313361174,26.0,-939.0,1960.0
1463127788316753831,249.0,-951.0,1824.0
1463127788319163466,308.0,-954.0,1725.0
1463127788326835706,314.0,-994.0,1612.0
1463127788336599976,390.0,-1022.0,1465.0
1463127788394190810,497.0,-1010.0,1368.0
1463127788396501279,632.0,-1004.0,1276.0
1463127788398972529,761.0,-982.0,1196.0
1463127788401965914,918.0,-933.0,1202.0
1463127788408022893,1014.0,-959.0,1237.0
1463127788410437581,1101.0,-1002.0,1236.0
1463127788416371539,1060.0,-991.0,1237.0
1463127788419128101,1115.0,-1026.0,1218.0
1463127788426644456,1133.0,-1034.0,1217.0
1463127788481926174,1171.0,-1038.0,1180.0
1463127788485000914,1110.0,-1011.0,1190.0
1463127788490156487,1082.0,-1019.0,1244.0
1463127788492647268,1122.0,-1045.0,1300.0
1463127788496381539,1179.0,-1036.0,1319.0
1463127788499003049,1210.0,-1004.0,1328.0
1463127788501478206,1220.0,-990.0,1317.0
1463127788507625341,1259.0,-926.0,1344.0
1463127788515629664,1270.0,-901.0,1403.0
1463127788573170289,1304.0,-884.0,1456.0
1463127788575411799,1263.0,-854.0,1448.0
1463127788577969403,1153.0,-830.0,1472.0
1463127788585552112,1112.0,-809.0,1519.0
1463127788587671695,1198.0,-790.0,1502.0
1463127788593020445,1241.0,-737.0,1473.0
1463127788595439664,1247.0,-713.0,1479.0
1463127788600507372,1373.0,-147.0,1472.0
1463127788606546226,1253.0,246.0,1942.0
1463127788660740081,1016.0,-635.0,1921.0
1463127788662972112,919.0,-905.0,1885.0
1463127788665341956,805.0,-782.0,1882.0
1463127788671770497,770.0,-524.0,1741.0
1463127788674215810,901.0,-576.0,1564.0
1463127788676644195,767.0,-669.0,1481.0
1463127788679498570,884.0,-559.0,1483.0
1463127788688700133,892.0,-617.0,1512.0
1463127788695319976,949.0,-651.0,1561.0
1463127788748341903,898.0,-657.0,1575.0
1463127788750481122,923.0,-626.0,1537.0
1463127788753305549,914.0,-573.0,1559.0
1463127788760412893,887.0,-650.0,1515.0
1463127788762842112,911.0,-583.0,1542.0
1463127788765300289,889.0,-540.0,1566.0
1463127788767893935,899.0,-566.0,1629.0
1463127788776814195,930.0,-539.0,1693.0
1463127788835736539,966.0,-520.0,1747.0
1463127788837913987,943.0,-505.0,1782.0
1463127788845047945,906.0,-508.0,1788.0
1463127788848236226,867.0,-511.0,1827.0
1463127788850621122,847.0,-529.0,1827.0
1463127788853529508,786.0,-533.0,1806.0
1463127788855504560,695.0,-542.0,1798.0
1463127788858027112,646.0,-555.0,1809.0
1463127788866841799,718.0,-572.0,1805.0
1463127788925821799,644.0,-583.0,1777.0
1463127788927965028,570.0,-544.0,1810.0
1463127788934108570,593.0,-535.0,1816.0
1463127788936560341,534.0,-562.0,1807.0
1463127788939042268,555.0,-548.0,1808.0
1463127788942430966,610.0,-548.0,1820.0
1463127788955224507,598.0,-513.0,1850.0
1463127788958932268,572.0,-530.0,1869.0
1463127788961653570,573.0,-587.0,1835.0
1463127789014661174,619.0,-463.0,1864.0
1463127789016773153,539.0,-537.0,1855.0
1463127789019523049,599.0,-521.0,1895.0
1463127789021717060,589.0,-546.0,1801.0
1463127789024063622,546.0,-499.0,1779.0
1463127789026548935,558.0,-452.0,1784.0
1463127789028834455,589.0,-508.0,1761.0
1463127789039154872,601.0,-392.0,1794.0
1463127789046812424,542.0,-400.0,1884.0
1463127789104456851,511.0,-389.0,1962.0
1463127789106665237,579.0,-370.0,1978.0
1463127789109206174,728.0,-258.0,1995.0
1463127789112089924,766.0,-184.0,2004.0
1463127789114863622,636.0,-142.0,2108.0
1463127789116784976,467.0,-158.0,2096.0
1463127789125433153,371.0,-132.0,2092.0
1463127789127872580,235.0,-165.0,2004.0
1463127789136051278,184.0,-197.0,1917.0
1463127789194380445,219.0,-221.0,1808.0
1463127789196649091,265.0,-226.0,1736.0
1463127789199113830,278.0,-188.0,1704.0
1463127789202777372,295.0,-157.0,1686.0
1463127789205378309,385.0,-140.0,1775.0
1463127789207284195,383.0,-150.0,1806.0
1463127789222631226,425.0,-183.0,1870.0
1463127789225391487,418.0,-221.0,1900.0
1463127789281847268,403.0,-251.0,1814.0
1463127789284165653,298.0,-253.0,1875.0
1463127789286561174,364.0,-254.0,1935.0
1463127789289067372,376.0,-324.0,1884.0
1463127789291671278,204.0,-332.0,1882.0
1463127789294070705,133.0,-384.0,1864.0
1463127789296614351,69.0,-406.0,1870.0
1463127789303949299,121.0,-431.0,1832.0
1463127789306546070,135.0,-465.0,1856.0
1463127789316766174,184.0,-470.0,1814.0
1463127789369169872,221.0,-500.0,1805.0
1463127789371634143,248.0,-528.0,1838.0
1463127789373972372,300.0,-571.0,1818.0
1463127789379819143,318.0,-588.0,1803.0
1463127789383182997,364.0,-607.0,1758.0
1463127789386973934,367.0,-649.0,1692.0
1463127789389558414,386.0,-680.0,1656.0
1463127789395486486,397.0,-679.0,1631.0
1463127789408008361,437.0,-695.0,1661.0
1463127789457710757,522.0,-722.0,1668.0
1463127789460329195,597.0,-716.0,1682.0
1463127789462867268,626.0,-706.0,1672.0
1463127789465283361,658.0,-707.0,1683.0
1463127789467830653,672.0,-693.0,1660.0
1463127789470289664,690.0,-694.0,1649.0
1463127789476957111,616.0,-704.0,1574.0
1463127789486623257,687.0,-711.0,1602.0
1463127789495366122,955.0,-727.0,1664.0
1463127789546089559,1036.0,-731.0,1712.0
1463127789547912893,914.0,-717.0,1762.0
1463127789550321591,825.0,-704.0,1833.0
1463127789552553257,817.0,-700.0,1819.0
1463127789559076955,779.0,-716.0,1816.0
1463127789561631903,699.0,-678.0,1891.0
1463127789566578205,746.0,-669.0,1967.0
1463127789579517372,690.0,-721.0,1965.0
1463127789635751382,622.0,-690.0,2018.0
1463127789637920236,738.0,-638.0,2008.0
1463127789640426382,818.0,-635.0,1987.0
1463127789642850809,839.0,-648.0,1957.0
1463127789646551799,816.0,-650.0,1919.0
1463127789649179351,777.0,-626.0,1876.0
1463127789654296538,760.0,-628.0,1831.0
1463127789657660393,783.0,-598.0,1866.0
1463127789668080549,838.0,-635.0,1827.0
1463127789723227163,718.0,-616.0,1887.0
1463127789725515705,680.0,-600.0,1944.0
1463127789727852320,673.0,-586.0,1975.0
1463127789730348361,653.0,-576.0,1974.0
1463127789732890288,649.0,-594.0,1937.0
1463127789739046643,634.0,-580.0,1864.0
1463127789741671486,599.0,-571.0,1790.0
1463127789746548309,575.0,-563.0,1776.0
1463127789755302059,527.0,-571.0,1758.0
1463127789819279663,495.0,-568.0,1800.0
1463127789822375965,501.0,-544.0,1820.0
1463127789827723622,516.0,-544.0,1821.0
1463127789830218257,525.0,-529.0,1824.0
1463127789832660653,517.0,-519.0,1830.0
1463127789835135497,486.0,-498.0,1825.0
1463127789843626695,485.0,-519.0,1813.0
1463127789846393882,486.0,-523.0,1800.0
1463127789848940393,459.0,-531.0,1799.0
1463127789905745393,452.0,-559.0,1802.0
1463127789907928101,445.0,-562.0,1801.0
1463127789911719247,432.0,-552.0,1793.0
1463127789914080861,476.0,-537.0,1830.0
1463127789917421955,509.0,-518.0,1821.0
1463127789920488361,586.0,-533.0,1836.0
1463127789926741851,541.0,-552.0,1854.0
1463127789929331903,515.0,-558.0,1850.0
1463127789935583622,518.0,-558.0,1844.0
1463127789994374924,522.0,-576.0,1826.0
1463127789996650497,504.0,-580.0,1797.0
1463127789999156330,471.0,-567.0,1787.0
1463127790001901122,433.0,-544.0,1810.0
1463127790004116278,433.0,-544.0,1805.0
1463127790006587163,476.0,-535.0,1813.0
1463127790010098778,508.0,-554.0,1841.0
1463127790018575393,481.0,-595.0,1841.0
1463127790026585445,464.0,-617.0,1823.0
1463127790082116017,475.0,-629.0,1815.0
1463127790084191747,468.0,-635.0,1802.0
1463127790086597059,453.0,-640.0,1781.0
1463127790089151226,441.0,-650.0,1774.0
1463127790091900705,440.0,-667.0,1783.0
1463127790094142632,445.0,-658.0,1806.0
1463127790097802892,507.0,-670.0,1863.0
1463127790106618674,592.0,-672.0,1811.0
1463127790115474924,523.0,-669.0,1835.0
1463127790170806955,518.0,-671.0,1821.0
1463127790172984090,618.0,-683.0,1779.0
1463127790179070080,539.0,-693.0,1745.0
1463127790181616330,485.0,-704.0,1758.0
1463127790184046590,574.0,-695.0,1791.0
1463127790186543517,569.0,-714.0,1758.0
1463127790195298830,501.0,-722.0,1775.0
1463127790197959924,532.0,-720.0,1775.0
1463127790258330080,591.0,-714.0,1778.0
1463127790260673569,588.0,-719.0,1764.0
1463127790263058517,569.0,-718.0,1814.0
1463127790265753882,582.0,-739.0,1799.0
1463127790268328205,616.0,-758.0,1776.0
1463127790270675861,612.0,-756.0,1755.0
1463127790276748882,624.0,-744.0,1746.0
1463127790284355236,617.0,-777.0,1716.0
1463127790286704038,578.0,-778.0,1728.0
1463127790297292111,594.0,-761.0,1734.0
1463127790345560549,615.0,-742.0,1775.0
1463127790350430080,648.0,-745.0,1803.0
1463127790352931122,674.0,-760.0,1812.0
1463127790355387007,693.0,-769.0,1780.0
1463127790358471590,743.0,-772.0,1834.0
1463127790360369507,714.0,-791.0,1720.0
1463127790367923101,619.0,-790.0,1721.0
1463127790375632632,607.0,-791.0,1697.0
1463127790433010913,562.0,-806.0,1714.0
1463127790439105184,540.0,-781.0,1730.0
1463127790441755028,628.0,-782.0,1725.0
1463127790444234403,535.0,-807.0,1759.0
1463127790446638934,567.0,-834.0,1793.0
1463127790450101069,662.0,-836.0,1771.0
1463127790458297892,621.0,-828.0,1755.0
1463127790461372736,609.0,-846.0,1773.0
1463127790467637632,701.0,-832.0,1681.0
1463127790520550653,628.0,-831.0,1665.0
1463127790523098101,598.0,-810.0,1644.0
1463127790524697944,572.0,-813.0,1598.0
1463127790541293830,475.0,-775.0,1609.0
1463127790543933049,466.0,-757.0,1604.0
1463127790546406330,458.0,-744.0,1661.0
1463127790549015601,483.0,-734.0,1736.0
1463127790551279559,550.0,-762.0,1750.0
1463127790557700028,582.0,-765.0,1790.0
1463127790610693934,599.0,-772.0,1789.0
1463127790611841746,629.0,-798.0,1714.0
1463127790614403621,651.0,-796.0,1724.0
1463127790616493674,636.0,-809.0,1669.0
1463127790619958517,695.0,-793.0,1739.0
1463127790622389924,693.0,-830.0,1699.0
1463127790630139507,656.0,-832.0,1726.0
1463127790636413986,675.0,-843.0,1728.0
1463127790647291486,661.0,-879.0,1729.0
1463127790696634455,650.0,-862.0,1698.0
1463127790699086330,641.0,-850.0,1694.0
1463127790702429090,626.0,-827.0,1691.0
1463127790704393361,633.0,-823.0,1704.0
1463127790708887632,652.0,-806.0,1690.0
1463127790713301590,667.0,-800.0,1738.0
1463127790718892580,670.0,-789.0,1761.0
1463127790727723257,709.0,-818.0,1767.0
1463127790736481069,739.0,-799.0,1706.0
1463127790786258153,726.0,-793.0,1700.0
1463127790789122840,705.0,-799.0,1684.0
1463127790792520757,684.0,-789.0,1682.0
1463127790793926590,660.0,-782.0,1682.0
1463127790796448257,653.0,-786.0,1690.0
1463127790803608986,665.0,-793.0,1718.0
1463127790806404298,700.0,-798.0,1756.0
1463127790815194871,720.0,-805.0,1727.0
1463127790871651798,716.0,-806.0,1716.0
1463127790873929715,701.0,-784.0,1696.0
1463127790876501746,689.0,-774.0,1658.0
1463127790878864559,661.0,-769.0,1688.0
1463127790882266382,657.0,-755.0,1687.0
1463127790885045601,652.0,-752.0,1700.0
1463127790887395392,651.0,-745.0,1711.0
1463127790897550496,675.0,-757.0,1712.0
1463127790960379559,723.0,-766.0,1728.0
1463127790962743100,730.0,-743.0,1732.0
1463127790965235913,704.0,-750.0,1720.0
1463127790967803986,694.0,-755.0,1700.0
1463127790970292684,706.0,-739.0,1704.0
1463127790973535444,710.0,-740.0,1698.0
1463127790976602996,694.0,-748.0,1707.0
1463127790979183257,711.0,-750.0,1692.0
1463127790987850757,727.0,-746.0,1687.0
1463127790997993621,715.0,-741.0,1667.0
1463127791049267319,705.0,-725.0,1664.0
1463127791051723153,696.0,-714.0,1668.0
1463127791054088778,716.0,-714.0,1693.0
1463127791056561955,718.0,-721.0,1687.0
1463127791059105288,722.0,-702.0,1657.0
1463127791066155392,702.0,-682.0,1599.0
1463127791069059038,702.0,-675.0,1577.0
1463127791075324142,676.0,-686.0,1515.0
1463127791136899090,612.0,-725.0,1511.0
1463127791139270600,619.0,-764.0,1575.0
1463127791141745600,710.0,-792.0,1600.0
1463127791147779194,740.0,-766.0,1562.0
1463127791150304090,775.0,-823.0,1639.0
1463127791161836069,774.0,-733.0,1882.0
1463127791162949402,991.0,-489.0,1745.0
1463127791163973309,1378.0,-357.0,1681.0
1463127791166661277,1411.0,-428.0,1707.0
1463127791225364975,1317.0,-521.0,1558.0
1463127791227740861,1126.0,-517.0,1399.0
1463127791230236694,1081.0,-549.0,1359.0
1463127791232754507,1049.0,-598.0,1423.0
1463127791235247736,1031.0,-643.0,1472.0
1463127791238885548,1021.0,-714.0,1537.0
1463127791246529090,1090.0,-785.0,1503.0
1463127791249199455,1118.0,-850.0,1477.0
1463127791259067215,1127.0,-835.0,1458.0
1463127791321966590,1216.0,-876.0,1506.0
1463127791324130340,1324.0,-881.0,1482.0
1463127791330456017,1323.0,-868.0,1550.0
1463127791332896330,1415.0,-843.0,1557.0
1463127791335282371,1454.0,-822.0,1522.0
1463127791337756382,1411.0,-823.0,1429.0
1463127791340492423,1322.0,-786.0,1426.0
1463127791342666798,1392.0,-753.0,1432.0
1463127791349002684,1305.0,-789.0,1401.0
1463127791355220809,1305.0,-759.0,1456.0
1463127791409517996,1285.0,-745.0,1557.0
1463127791411517579,1367.0,-1161.0,1456.0
1463127791417766954,1516.0,-1163.0,1260.0
1463127791420244819,1426.0,-631.0,1435.0
1463127791423478152,1380.0,-469.0,1486.0
1463127791426267007,1368.0,-516.0,1462.0
1463127791432312163,1392.0,-523.0,1491.0
1463127791439060965,1344.0,-558.0,1458.0
1463127791446753257,1308.0,-555.0,1446.0
1463127791496917111,1256.0,-575.0,1502.0
1463127791499190809,1170.0,-587.0,1506.0
1463127791506333257,1020.0,-566.0,1528.0
1463127791510306850,1065.0,-540.0,1562.0
1463127791512858361,1056.0,-554.0,1528.0
1463127791517531798,1009.0,-577.0,1571.0
1463127791520369871,1123.0,-576.0,1520.0
1463127791526625809,1147.0,-598.0,1515.0
1463127791584303100,1111.0,-616.0,1480.0
1463127791586632111,1021.0,-597.0,1519.0
1463127791592960288,1070.0,-569.0,1511.0
1463127791595361486,1047.0,-570.0,1536.0
1463127791598230288,997.0,-552.0,1568.0
1463127791600326434,989.0,-546.0,1584.0
1463127791605110131,975.0,-558.0,1576.0
1463127791608044559,952.0,-561.0,1579.0
1463127791615421590,921.0,-568.0,1588.0
1463127791671917840,922.0,-566.0,1598.0
1463127791674152163,915.0,-581.0,1578.0
1463127791680472475,923.0,-567.0,1584.0
1463127791682904194,930.0,-565.0,1594.0
1463127791685459663,940.0,-565.0,1625.0
1463127791687875600,944.0,-563.0,1597.0
1463127791690728934,950.0,-561.0,1596.0
1463127791699072006,964.0,-573.0,1613.0
1463127791706649454,1000.0,-563.0,1604.0
1463127791760131225,1032.0,-550.0,1611.0
1463127791780360027,1058.0,-559.0,1645.0
1463127791786604975,1071.0,-554.0,1618.0
1463127791789069246,1103.0,-569.0,1657.0
1463127791791608986,1114.0,-578.0,1636.0
1463127791846520965,1094.0,-579.0,1627.0
1463127791852876381,1100.0,-566.0,1646.0
1463127791855498048,1093.0,-580.0,1644.0
1463127791858700131,1085.0,-584.0,1627.0
1463127791861728829,1056.0,-571.0,1626.0
1463127791864297111,1023.0,-573.0,1638.0
1463127791866699819,1019.0,-580.0,1649.0
1463127791867732215,1009.0,-582.0,1616.0
1463127791869545079,998.0,-582.0,1618.0
1463127791870580808,981.0,-601.0,1619.0
1463127791875281850,984.0,-608.0,1652.0
1463127791877750079,987.0,-614.0,1638.0
1463127791934892840,993.0,-623.0,1604.0
1463127791936715079,970.0,-615.0,1583.0
1463127791944044298,974.0,-615.0,1588.0
1463127791946521329,938.0,-627.0,1617.0
1463127791949072996,961.0,-606.0,1608.0
1463127791951633881,953.0,-587.0,1611.0
1463127791954023986,936.0,-587.0,1627.0
1463127791961058465,941.0,-578.0,1619.0
1463127791967761902,963.0,-569.0,1595.0
1463127792021830652,961.0,-568.0,1591.0
1463127792024085131,975.0,-576.0,1582.0
