timestamp,gx,gy,gz
1463126544493067170,57.0,92.0,21.0
1463126544495474513,101.0,217.0,56.0
1463126544497963836,128.0,392.0,91.0
1463126544501976232,140.0,531.0,153.0
1463126544504397586,124.0,959.0,176.0
1463126544513535816,99.0,1539.0,207.0
1463126544514826232,48.0,1784.0,278.0
1463126544516614513,144.0,930.0,550.0
1463126544518119774,-56.0,-757.0,791.0
1463126544519480086,-644.0,-2622.0,835.0
1463126544520537951,-1478.0,-4201.0,764.0
1463126544521742638,-2386.0,-4626.0,779.0
1463126544523105555,-3152.0,-3732.0,776.0
1463126544524627066,-3829.0,-2317.0,907.0
1463126544571941441,-4624.0,-1046.0,956.0
1463126544579262222,-5443.0,103.0,977.0
1463126544581837743,-6089.0,1082.0,981.0
1463126544583967691,-6630.0,1670.0,977.0
1463126544588900503,-6925.0,1529.0,985.0
1463126544595461076,-6991.0,660.0,1141.0
1463126544596442638,-6972.0,-906.0,1460.0
1463126544597523003,-6983.0,-2512.0,1878.0
1463126544598532170,-6872.0,-3917.0,2388.0
1463126544599501128,-6129.0,-4812.0,2769.0
1463126544600592586,-4541.0,-5296.0,2936.0
1463126544601672066,-2841.0,-4879.0,2749.0
1463126544602661961,-965.0,-3531.0,2324.0
1463126544603657951,1173.0,-1717.0,1835.0
1463126544606882274,3359.0,745.0,1187.0
1463126544661863472,5412.0,2693.0,429.0
1463126544664054618,7161.0,3487.0,-216.0
1463126544666513472,8398.0,3064.0,-491.0
1463126544668994826,9244.0,1898.0,-435.0
1463126544671549461,9821.0,192.0,-429.0
1463126544674019722,10216.0,-1746.0,-567.0
1463126544676559565,10674.0,-3547.0,-857.0
1463126544686613055,10552.0,-4618.0,-1325.0
1463126544750395920,9566.0,-5146.0,-1721.0
1463126544752911180,8304.0,-4396.0,-1993.0
1463126544755383784,6837.0,-2509.0,-1841.0
1463126544757958472,4918.0,401.0,-1302.0
1463126544760379878,2757.0,3983.0,-433.0
1463126544762874513,1135.0,6635.0,791.0
1463126544766293107,-552.0,7325.0,1158.0
1463126544773750034,-2068.0,6693.0,28.0
1463126544779106336,-3951.0,4921.0,-606.0
1463126544787941493,-5961.0,3515.0,-1133.0
1463126544837038055,-7185.0,2878.0,-1631.0
1463126544841840503,-7716.0,2394.0,-1938.0
1463126544844148159,-8266.0,1062.0,-1883.0
1463126544847748420,-8812.0,-933.0,-1382.0
1463126544852883003,-9317.0,-3164.0,-688.0
1463126544855355451,-9598.0,-5372.0,326.0
1463126544857901440,-10023.0,-7349.0,1730.0
1463126544866697951,-9649.0,-6723.0,2766.0
1463126544925704774,-7449.0,-4294.0,2926.0
1463126544927947170,-4689.0,-1191.0,2030.0
1463126544930386284,-1353.0,1347.0,640.0
1463126544932928420,1832.0,2325.0,40.0
1463126544935529097,4911.0,2825.0,-638.0
1463126544938365295,7624.0,2763.0,-1204.0
1463126544940820451,9553.0,414.0,-1228.0
1463126544946917899,10822.0,-2630.0,-1200.0
1463126545012998576,11882.0,-4761.0,-1502.0
1463126545015406649,12264.0,-3782.0,-1939.0
1463126545017825295,11817.0,-5738.0,-1814.0
1463126545020592170,10628.0,-4559.0,-1819.0
1463126545022749357,8493.0,-1657.0,-1378.0
1463126545025221128,6355.0,2138.0,-200.0
1463126545027727534,4127.0,5618.0,1036.0
1463126545034832430,2011.0,6159.0,1946.0
1463126545037742951,-557.0,3915.0,1983.0
1463126545046517534,-3199.0,1636.0,1131.0
1463126545079271128,-5470.0,167.0,480.0
1463126545085179669,-6951.0,-165.0,275.0
1463126545087811909,-7794.0,-96.0,267.0
1463126545094897169,-8349.0,-368.0,403.0
1463126545097799149,-8828.0,-972.0,768.0
1463126545106883836,-9264.0,-2154.0,1133.0
1463126545168199982,-9628.0,-3873.0,1711.0
1463126545170433940,-9840.0,-5405.0,2635.0
1463126545172920815,-9599.0,-5697.0,3436.0
1463126545175675399,-7494.0,-3475.0,3735.0
1463126545178047899,-5062.0,-834.0,2827.0
1463126545180739930,-2075.0,1963.0,910.0
1463126545182617326,956.0,2668.0,-494.0
1463126545191233888,3756.0,2090.0,-1375.0
1463126545197907326,6401.0,1374.0,-2178.0
1463126545255603472,8083.0,-406.0,-2737.0
1463126545257888784,9321.0,-2616.0,-3115.0
1463126545260710034,10213.0,-4380.0,-3598.0
1463126545264482013,10867.0,-4316.0,-4053.0
1463126545267222794,10423.0,-5411.0,-4019.0
1463126545269449409,9629.0,-5882.0,-4018.0
1463126545272632222,8369.0,-4116.0,-3940.0
1463126545280595346,6704.0,-912.0,-3594.0
1463126545286781492,4809.0,3014.0,-2448.0
1463126545343347638,2688.0,6546.0,-950.0
1463126545346520346,961.0,7749.0,331.0
1463126545350920971,-1052.0,5948.0,809.0
1463126545352929774,-3132.0,3535.0,438.0
1463126545355420034,-5320.0,2073.0,3.0
1463126545357912430,-7097.0,1541.0,-254.0
1463126545360342430,-8084.0,2096.0,-431.0
1463126545370469565,-8649.0,2209.0,-380.0
1463126545376707846,-9222.0,1459.0,-120.0
1463126545430483732,-9824.0,229.0,239.0
1463126545432839878,-10182.0,-1746.0,1094.0
1463126545435257430,-10350.0,-4071.0,2054.0
1463126545437854878,-10479.0,-4889.0,2701.0
1463126545441236232,-7734.0,-2617.0,2792.0
1463126545447303992,-4818.0,131.0,2355.0
1463126545455004721,-1424.0,3148.0,505.0
1463126545458206805,1682.0,3976.0,-270.0
1463126545466724826,4628.0,3287.0,-1014.0
1463126545517942742,7052.0,2425.0,-1564.0
1463126545520301388,8790.0,613.0,-1802.0
1463126545522767117,9956.0,-1829.0,-2025.0
1463126545526193315,10572.0,-3699.0,-2403.0
1463126545528211753,10914.0,-2075.0,-3118.0
1463126545531623940,10234.0,-3317.0,-3059.0
1463126545540653940,8633.0,-1480.0,-3016.0
1463126545547551388,6449.0,1820.0,-2295.0
1463126545627078003,4412.0,5239.0,-1200.0
1463126545629286492,2928.0,7506.0,-61.0
1463126545631920034,1224.0,6473.0,257.0
1463126545634233471,-1375.0,3805.0,-494.0
1463126545636702065,-4017.0,1364.0,-890.0
1463126545639308419,-6086.0,536.0,-1394.0
1463126545641851701,-7197.0,1047.0,-1708.0
1463126545694484982,-7851.0,1411.0,-1704.0
1463126545696821076,-8523.0,1049.0,-1619.0
1463126545700376857,-9181.0,263.0,-1649.0
1463126545703085763,-9823.0,-631.0,-1450.0
1463126545705479721,-10227.0,-1493.0,-1058.0
1463126545712135190,-10358.0,-2218.0,-422.0
1463126545714505242,-10123.0,-3734.0,696.0
1463126545715574513,-9557.0,-3422.0,1593.0
1463126545720638471,-7707.0,-1418.0,1848.0
1463126545723900867,-4999.0,845.0,1505.0
1463126545729296232,-1906.0,2589.0,242.0
1463126545781833784,937.0,2644.0,-131.0
1463126545784053107,3638.0,2255.0,-273.0
1463126545786543211,6025.0,1879.0,-465.0
1463126545789083263,7814.0,690.0,-523.0
1463126545791632325,9074.0,-1196.0,-548.0
1463126545795000919,9885.0,-2862.0,-529.0
1463126545800361388,10448.0,-3503.0,-786.0
1463126545806759253,10550.0,-2947.0,-1128.0
1463126545869727846,10449.0,-4744.0,-1018.0
1463126545871973211,9792.0,-4506.0,-1105.0
1463126545874709096,8491.0,-2826.0,-1168.0
1463126545876715659,6608.0,-220.0,-503.0
1463126545879167898,4993.0,3278.0,713.0
1463126545881906023,3268.0,6032.0,1787.0
1463126545884354617,1675.0,6269.0,2483.0
1463126545886745086,-667.0,3243.0,1760.0
1463126545896728471,-3218.0,509.0,1022.0
1463126545956819669,-5604.0,-485.0,634.0
1463126545960123471,-6763.0,427.0,2.0
1463126545963256805,-7202.0,1173.0,128.0
1463126545965539982,-7744.0,792.0,63.0
1463126545967926909,-8290.0,-261.0,-7.0
1463126545971849982,-8744.0,-1608.0,103.0
1463126545973687377,-8993.0,-3603.0,688.0
1463126545980497846,-9117.0,-6320.0,1649.0
1463126545986847742,-9223.0,-7337.0,2449.0
1463126546045796440,-6928.0,-6489.0,2972.0
1463126546047982013,-5025.0,-4673.0,2625.0
1463126546050405138,-2547.0,-1498.0,1149.0
1463126546053013002,31.0,969.0,-174.0
1463126546055300815,2517.0,2205.0,-889.0
1463126546062032846,4860.0,2602.0,-1854.0
1463126546066626023,6674.0,1495.0,-2451.0
1463126546069004148,7939.0,-979.0,-2847.0
1463126546076530659,8853.0,-3322.0,-3153.0
1463126546133390346,9455.0,-4858.0,-3585.0
1463126546135495711,9806.0,-4562.0,-4133.0
1463126546137908107,9153.0,-5534.0,-4127.0
1463126546140353055,8081.0,-4454.0,-4243.0
1463126546142869357,6817.0,-1553.0,-4115.0
1463126546145424044,5201.0,2143.0,-3356.0
1463126546148013107,3604.0,5802.0,-1678.0
1463126546156320867,2218.0,7684.0,12.0
1463126546166685502,418.0,6071.0,627.0
1463126546220406492,-1945.0,3441.0,282.0
1463126546222803784,-4428.0,1123.0,78.0
1463126546225289461,-6332.0,-333.0,341.0
1463126546227723679,-7442.0,-97.0,618.0
1463126546230207377,-8031.0,779.0,923.0
1463126546234856284,-8442.0,988.0,1072.0
1463126546237800242,-8908.0,361.0,1151.0
1463126546246530086,-9396.0,-821.0,1397.0
1463126546308284825,-9685.0,-2793.0,1986.0
1463126546310523940,-9764.0,-4718.0,2791.0
1463126546314043679,-9093.0,-5021.0,3309.0
1463126546316868002,-5954.0,-2572.0,3280.0
1463126546319413263,-3540.0,989.0,2192.0
1463126546322064200,-747.0,4693.0,82.0
1463126546325294409,1773.0,5308.0,-1256.0
1463126546342797377,4196.0,4195.0,-1698.0
1463126546345323679,6392.0,2685.0,-2137.0
1463126546397213159,8029.0,622.0,-2465.0
1463126546399268731,9129.0,-1546.0,-2709.0
1463126546401773992,9820.0,-3391.0,-2954.0
1463126546404154929,10390.0,-3823.0,-3173.0
1463126546406723211,10162.0,-3066.0,-3204.0
1463126546410213471,9242.0,-4124.0,-3103.0
1463126546416698315,8275.0,-2601.0,-3152.0
1463126546421744565,6807.0,-138.0,-2544.0
1463126546426717169,5237.0,2564.0,-1352.0
1463126546486777221,4078.0,4936.0,330.0
1463126546489033731,2861.0,5376.0,2047.0
1463126546491570034,808.0,3831.0,2164.0
1463126546493980034,-1804.0,2307.0,1467.0
1463126546496488627,-4003.0,429.0,1134.0
1463126546498996648,-5672.0,-135.0,855.0
1463126546505218940,-6833.0,283.0,1018.0
1463126546507716961,-7562.0,1117.0,1145.0
1463126546516575606,-7984.0,1562.0,1328.0
1463126546574500450,-8341.0,1375.0,1261.0
1463126546576841804,-8656.0,608.0,1051.0
1463126546579252846,-8717.0,-1377.0,971.0
